track_id,track_name,track_popularity,duration_ms,artist_names,artist_ids,album_id,album_name,album_release_date,album_total_tracks
75MNhvTCCKsST3YqqUiU9r,Shivers,6,207853,Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,531c37GGv5IvddCvBv3sWT,Shivers,2021-09-13,2
3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),77,156943,Sam Smith; Kim Petras,2wY79sveU1sp5g7SokKOiI; 3Xt3RrJMFv5SZkCfUE8C1J,0gX9tkL5njRax8ymWcXARi,Unholy (feat. Kim Petras),2022-09-22,1
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),80,198081,Justin Bieber; Daniel Caesar; GIVĒON,1uNFoZAHBGtllmzznpCI3s; 20wkVLutqVOYrc0kxFs7rA; 4fxd5Ee7UefO4CUXgwJ7IP,5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16
7igeByaBM0MgGsgXtNxDJ7,positions,1,172324,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3jqEvfiu2ENgmgzZq27zbi,positions,2020-10-23,1
5CM4UuQ9Gnd6K2YyKGPMoK,Bad Habit,72,232114,Steve Lacy,57vWImR43h4CaDao012Ofp,69JpAhN3XgLkOsJ7MCtW4V,Bad Habit,2022-06-29,1
7oDd86yk8itslrA9HRP2ki,Die For You - Remix,73,232857,The Weeknd; Ariana Grande,1Xyo4u8uXC1ZmMpatF05PJ; 66CXWjxzNUsdJxJ2JdwvnR,6Exo0MYoL3XammoTDeihFy,Die For You (Remix),2023-02-24,1
2WUEArGyLZm29UQ1PT7i3F,WAIT FOR U (feat. Drake & Tems),50,189893,Future; Drake; Tems,1RyvyyTE3xzB2ZywiAwp0i; 3TVXtAsR1Inumwj472S9r4; 687cZJR45JO7jhk1LHIbgq,2pj2wbzFFzIYaOg2wuOK2Z,WAIT FOR U (feat. Drake & Tems),2022-04-27,1
0wHFktze2PHC5jDt3B17DC,First Class,74,173947,Jack Harlow,2LIk90788K0zvyj2JJVwkJ,2eE8BVirX9VF8Di9hD90iw,Come Home The Kids Miss You,2022-05-06,15
11VApNQCWLJdzxWrlmwzUa,Say So (feat. Nicki Minaj),55,206220,Doja Cat; Nicki Minaj,5cj0lLjcoR7YOSnhnX0Po5; 0hCNtLu0JehylgoiP8L4Gh,2cpCmPs5Efp7w7Cv0LKcuG,Say So (feat. Nicki Minaj),2020-05-01,1
72wqLtMtkrB0qUw6jSqM0Z,Dynamite,64,199053,BTS,3Nrfpe0tUJi4K4DXYWgMUX,7cvsViO3Tg4w5ixs5Aq7mS,Dynamite (NightTime Version),2020-09-18,6
2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",64,227478,Jack Harlow; Tory Lanez; DaBaby; Lil Wayne,2LIk90788K0zvyj2JJVwkJ; 2jku7tDXc6XoB6MO2hFuqg; 4r63FhuTkUYltbVAg5TQnk; 55Aa2cqylxrFIXC767Z865,36jrqYRpGVpJqztuqCii22,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",2020-06-24,1
06qMRF18gwbOYYbnP2du6i,Last Christmas - Single Version,47,265960,Wham!,5lpH0xAS4fVfLkACg9DAuM,2wyHNTisH8PtZG8OG58xr6,The Singles: Echoes from the Edge of Heaven,2023-07-07,16
5hslUAKq9I9CG2bAulFkHN,It's the Most Wonderful Time of the Year,65,151933,Andy Williams,4sj6D0zlMOl25nprDJBiU9,4dcJHxlOJwtyypL7sx1qch,The Andy Williams Christmas Album,1963-11-24,12
7fzHQizxTqy8wTXwlrgPQQ,MILLION DOLLAR BABY,10,155151,Tommy Richman,1WaFQSHVGZQJTbf0BdxdNo,52TwRwdTUMtkpglbOE5IRz,MILLION DOLLAR BABY,2024-04-26,2
4Oun2ylbjFKMPTiaSbbCih,WAP (feat. Megan Thee Stallion),75,187541,Cardi B; Megan Thee Stallion,4kYSro6naA4h99UJvo89HB; 181bsRPaVXVlUKXrxwZfHK,2ogiazbrNEx0kQHGl5ZBTQ,WAP (feat. Megan Thee Stallion),2020-08-07,1
5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. Beyoncé),59,242000,Megan Thee Stallion; Beyoncé,181bsRPaVXVlUKXrxwZfHK; 6vWDO969PvNqNYHIOW5v0m,6M4VOF1ExBRii1x20Pk0GR,Savage Remix (feat. Beyoncé),2020-04-29,1
364dI1bYnvamSnBJ8JcNzN,Intentions,68,212868,Justin Bieber; Quavo,1uNFoZAHBGtllmzznpCI3s; 0VRj0yCOv2FXJNP47XQnx5,55zg331p7m1EFA4uRggkwt,Intentions,2020-02-07,1
5N3hjp1WNayUPZrA8kJmJP,Please Please Please,79,186365,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,5bBaoign62r1i7OV8w7mi9,Please Please Please,2024-06-06,2
4cktbXiXOapiLBMprHFErI,Memories,82,189486,Maroon 5,04gDigrS5kc9YWfZHwBETP,1pCA38N6MkLlthXtAOvZTU,JORDI (Deluxe),2021-06-11,14
5uU1uuyaUIBOiiUSQG7Wl3,You Proof,28,157477,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,2ORO3nNnFXxsvz9Pcd9RdI,You Proof,2022-05-13,1
6rcuy6XqlB9bqvtIRDl25u,Pink Pony Club,63,258034,Chappell Roan,7GlBOeep6PqTfFi59PTUUN,7p5A0E4ivsJ6Gv4iKriANy,Pink Pony Club,2022-04-23,1
7qEHsqek33rTcFNT9PFqLf,Someone You Loved,87,182160,Lewis Capaldi,4GNC7GD6oZMSxPGyXy4MNB,5658aM19fA3JVwTK6eQX70,Divinely Uninspired To A Hellish Extent,2019-05-17,12
696DnlkuDOXcMAnKlTgXXK,ROXANNE,74,163636,Arizona Zervas,0vRvGUQVUjytro0xpb26bs,6HJDrXs0hpebaRFKA1sF90,ROXANNE,2019-10-10,1
4A8cWXxKfIL3lAyUDzXbCF,Super Gremlin,67,200547,Kodak Black,46SHBwWsqBkxI7EeeBEQG7,0kxA9Bc8pamypR5GYXmeti,Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies,2021-10-30,11
1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),71,171374,Jawsh 685; Jason Derulo,56mfhUDKa1vec6rSLZV5Eg; 07YZf4WDAMNwqr4jfgOZ8y,1XMw3pBrYeXzNXZXc84DNw,Savage Love (Laxed - Siren Beat),2020-06-11,1
0WbMK4wrZ1wFSty9F7FCgu,"Good Luck, Babe!",89,218423,Chappell Roan,7GlBOeep6PqTfFi59PTUUN,1WAjjRMfZjEXtB0lQrAw6Q,"Good Luck, Babe!",2024-04-05,1
0lnpnsrVaW9elGgRxpDCgE,Fancy Like,44,161853,Walker Hayes,7sKxqpSqbIzphAKAhrqvlf,2Z6lVnDJpJPmFro7dOziHA,Fancy Like (feat. Kesha),2021-09-10,2
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,83,174000,Harry Styles,6KImCVD70vtIoJWnq6nGn3,7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,12
5vNRhkKd0yEAg8suGBpjeY,APT.,88,169917,ROSÉ; Bruno Mars,3eVa5w3URK5duf6eyVDbu9; 0du5cEVh5yTK9QJze8zA0C,2IYQwwgxgOIn7t3iF6ufFD,APT.,2024-10-18,1
3rUGC1vUpkDG9CZFHMur1t,greedy,88,131872,Tate McRae,45dkTj5sMRSjrmBSBeiHym,3UOV8XvCwMKaATRNXrYCjN,greedy,2023-09-15,1
3jjujdWJ72nww5eGnfs2E7,Adore You,79,207133,Harry Styles,6KImCVD70vtIoJWnq6nGn3,7xV2TzoaVc0ycW7fwBwAml,Fine Line,2019-12-13,12
61KpQadow081I2AsbeLcsb,deja vu,12,215507,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,3lwHyR4joA1xB7Nun21EP6,deja vu,2021-04-01,1
6Zu3aw7FfjAF9WA0fA81Oq,Big Energy,64,173182,Latto,3MdXrJWsbVzdn6fe5JYkSQ,58MbYehGOl5NAOdfWY5aHa,Big Energy,2021-09-24,1
5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),67,212093,Justin Bieber; Chance the Rapper,1uNFoZAHBGtllmzznpCI3s; 1anyVhU62p31KFi8MEzkbf,4hR7jjsPvRwwcHx8ntJSQS,Holy,2020-09-18,1
3HlWVKwU0JqJXqJK9DWHnZ,I'm The Problem,72,177811,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,0mc2gCpCL7rXvz6HGR6evD,I'm The Problem,2025-01-31,1
24Yi9hE78yPEbZ4kxyoXAI,Roses - Imanbek Remix,74,176840,SAINt JHN; Imanbek,0H39MdGGX6dbnnQPt6NQkZ; 5rGrDvrLOV2VV8SCFVGWlj,3GqSdhWjmMypMwPLtzoFYs,Roses (Imanbek Remix),2019-10-09,1
3fYwdlIVtJlYJTvHYrt7ev,"We Don't Talk About Bruno - From ""Encanto""/Soundtrack Version",22,216120,Carolina Gaitán - La Gaita; Mauro Castillo; Adassa; Rhenzy Feliz; Diane Guerrero; Stephanie Beatriz; Encanto - Cast,29PgYEggDV3cDP9QYTogwv; 36CUTsdtNgCwMq6zKD1l8I; 72kqSqk124Vnl1wtT6q9Fh; 2as15AH2BTrPk8v4gyElmr; 18MFcGBHtyW0mU3ufcm0X1; 5PYToRCsrnvikZg3yl2JMr; 3xLU748QxpTmIVaiNXXg0P,4pVyVjp3kf5O9FsCDid2Qy,"We Don’t Talk About Bruno (From ""Encanto"")",2022-01-17,20
6I3mqTwhRpn34SLVafSH7G,Ghost,84,153190,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,5dGWwsZ9iB2Xc3UKR0gif2,Justice,2021-03-19,16
02Ya2Q08bBKFqUJvjmyRXK,Just In Case,77,166206,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,1LgijIY2d3GFKb5bhWYOf4,Just In Case,2025-03-21,1
1XXimziG1uhM0eDNCZCrUl,Up,66,156944,Cardi B,4kYSro6naA4h99UJvo89HB,5BNrcvfbLyADks4RXPW7VP,Up,2021-02-05,1
10hcDov7xmcRviA8jLwEaI,Need to Know,1,210560,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,7N3SiwnBMR1C8hcA4W1GtH,Need to Know,2021-06-11,1
3k79jB4aGmMDUQzEwa46Rz,vampire,5,219724,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,5kqfR7EuGbyp8x27Pr1kY9,vampire,2023-06-30,1
0O6u0VJ46W86TxN9wgyqDj,I Like You (A Happier Song) (with Doja Cat),76,192840,Post Malone; Doja Cat,246dkjvS1zLTtiykXe5h60; 5cj0lLjcoR7YOSnhnX0Po5,3HHNR44YbP7XogMVwzbodx,Twelve Carat Toothache,2022-06-03,14
5G2f63n7IPVPPjfNIGih7Q,Taste,86,157279,Sabrina Carpenter,74KM79TiuVKeVCqs8QtB0B,3iPSVi54hsacKKl1xIR2eH,Short n' Sweet,2024-08-23,12
6Im9k8u9iIzKMrmV7BWtlF,34+35,76,173710,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,3euz4vS7ezKGnNSwgyvKcd,Positions,2020-10-30,14
4uUG5RXrOk84mYEfFvj3cK,I'm Good (Blue),85,175238,David Guetta; Bebe Rexha,1Cs0zKBU1kc0i8ypK3B9ai; 64M6ah0SkkRsnPGtGiRAbb,7M842DMhYVALrXsw3ty7B3,I'm Good (Blue),2022-08-26,2
4rXLjWdF2ZZpXCVTfWcshS,fukumean,78,125040,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,5qmZefgh78fN3jsyPPlvuw,a Gift & a Curse,2023-06-16,15
04emojnbYkrRmv5qtJcgVP,What I Want (feat. Tate McRae),87,184517,Morgan Wallen; Tate McRae,4oUHIQIBe0LHzYfvXNW4QM; 45dkTj5sMRSjrmBSBeiHym,5IZ8sY5FjtL9hloXpv0XbD,I’m The Problem,2025-05-16,37
0n2SEXB2qoRQg171q7XqeW,Smooth (feat. Rob Thomas),71,294986,Santana; Rob Thomas,6GI52t8N5F02MxU0g5U69P; 3aBkeBhwadnWMWoVJ2CxJC,10aiDpdFGyfCFEcqpx6XTq,Supernatural (Remastered),1999-06-15,14
2iIg5LCp81QGEpnAFDT8V4,What a Girl Wants,0,215866,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,0VtMlmn7rAcWwxS3QOJo2h,Christina Aguilera,1999-07-15,12
68K0qD0VDqdm0eWXsGqnvM,I Knew I Loved You,51,251253,Savage Garden,3NRFinRTEqUCfaTTZmk8ek,5S4ycMpNlcTpLaO7u6mkkb,Truly Madly Completely - The Best of Savage Garden,2005-11-01,17
1RS3LStQYhju50eBdD9Uul,Thank God I Found You (feat. Joe & 98°),61,257359,Mariah Carey; Joe; 98º,4iHNK0tOyZPYnBU7nGAgpQ; 3zTOe1BtyTkwNvYZOxXktX; 6V03b3Y36lolYP2orXn8mV,1iSTXHBhLc9ImaqyvVZGft,Rainbow,1999-11-02,14
6qc34bnVOyqGDPni8H5W0U,Amazed,72,240866,Lonestar,3qbnxnvUqR14MJ9g8QwZJK,7ykiOoPC4GLrVYSDVdDGq2,Lonely Grill,1999,12
7H6ev70Weq6DdpZyyTmUXk,Say My Name,79,271333,Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,283NWqNsCA9GwVHrJk59CG,The Writing's On The Wall,1999-07-27,16
3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),73,261973,Santana; The Product G&B,6GI52t8N5F02MxU0g5U69P; 782IpIScTpnDhYb9hyxOu1,10aiDpdFGyfCFEcqpx6XTq,Supernatural (Remastered),1999-06-15,14
1kuZSCuFZh718pUEMhgfSs,Try Again,0,284360,Aaliyah,0urTpYCsixqZwgNTkPJOJ4,7AFeHhDXLlRioqZsfhOb97,R&B Divas,2007-01-01,12
2N4viTG9njqCa4c46YyWs1,Be With You,58,219360,Enrique Iglesias,7qG3b048QCHVRO5Pv1T5lw,2ENVytJO885v5c1AW2Qjci,Enrique,1999-11-23,14
4cKGldbhGJniI8BrB3K6tb,Everything You Want,67,257066,Vertical Horizon,6Hizgjo92FnMp8wGaRUNTn,2gJ6axVHAsQmmO6nslQRN1,Everything You Want,1999-06-14,11
6fA7akEuTUL3dW1V0GELaZ,Bent,56,256133,Matchbox Twenty,3Ngh2zDBRPEriyxQDAMKd1,2HqQR5SkxWX7uUWaxlLksn,Mad Season,2000-05-23,13
2AW37v0bDyuOzGP3XnmFuA,It's Gonna Be Me,74,192426,*NSYNC,6Ff53KvcvAj5U7Z1vojB5o,20RMokVwJ2wjQ0s8FOdOFC,No Strings Attached,2000-03-21,12
2uKNZ4Iim41yoGWpCTcq9Z,Incomplete,0,274226,Sisqo,6x9QLdzo6eBZxJ1bHsDkjg,6WTTIoyBv6hUNYNnGsmRbJ,Unleash The Dragon,1999-01-01,13
1G6fZu8udnnkJgg8NUoHak,Doesn't Really Matter,28,264939,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,6yJxXjxLIx0EHWAs6Wasyq,All For You,2001-04-24,20
27cXevtj5VflsCUAZwr9eI,Music,46,225813,Madonna,6tbjWDEIzxoDsBA1FuhfPW,43lok9zd7BW5CoYkXZs7S0,Celebration (double disc version),2009-09-18,37
65GZzBP1qyk4zH7c8RIJYD,Come on over Baby (All I Want Is You) - Radio Version,0,204533,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,0VtMlmn7rAcWwxS3QOJo2h,Christina Aguilera,1999-07-15,12
4pldO6ZS749Piqi4GISql8,With Arms Wide Open - New Version With Strings,0,235266,Creed,43sZBwHjahUvgbx1WNIkIz,0xZbyUgbCsYRuTH7gYML0K,Human Clay,1999-01-01,12
69XUpOpjzDKcfdxqZebGiI,"Independent Women, Pt. 1",64,221133,Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,2HcjLD0ButtKsQYqzoyOx9,Survivor,2001-05-01,15
1lzr43nnXAijIGYnCT8M8H,It Wasn't Me,1,227600,Shaggy; Rik Rok,5EvFsr3kj42KNv97ZEnqij; 67wCYxOq4A1ohAs7jWYaOJ,6NmFmPX56pcLBOFMhIiKvF,Hot Shot (International Version #2),2000,15
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,82,270506,Outkast,1G9G7WwrXka3Z1r7aIDjI7,2tm3Ht61kqqRZtIYsBjxEj,Stankonia,2000-10-31,24
7C5XOHS3FXH8PWbAB9WdWS,Stutter (feat. Mystikal) - Double Take Remix,40,213133,Joe; Mystikal; Allen Gordon,3zTOe1BtyTkwNvYZOxXktX; 3LIJJJkO7R5RasRwt7xIn5; 1f7DyDtA0IwtD0f9NLf4P6,2hwM2z7y5OWRkCZ9cPaOLq,Greatest Hits,2008-10-14,14
4BggEwLhGfrbrl7JBhC8EC,Butterfly,78,216733,Crazy Town,4iSKnRZAxkmqNok6tv10Se,0hdOk76DmEMYI6QV92mIin,The Gift Of Game,2000-12-15,14
6dViIgkYIRccNImPln58rS,Angel,1,235133,Shaggy; Rayvon,5EvFsr3kj42KNv97ZEnqij; 1oqC0QCUYf3c2pPB8h5EAj,6NmFmPX56pcLBOFMhIiKvF,Hot Shot (International Version #2),2000,15
0UdqZQEbRWTkNXlh5kl2L8,All For You,48,330026,Janet Jackson,4qwGe91Bz9K2T8jXTZ815W,6yJxXjxLIx0EHWAs6Wasyq,All For You,2001-04-24,20
0WeM70hkHomP10xHUup39A,Lady Marmalade,0,265960,Christina Aguilera; Lil' Kim; Mýa; P!nk,1l7ZsJRRS8wlW3WfJfPfNS; 5tth2a3v0sWwV1C7bApBdX; 6lHL3ubAMgSasKjNqKb8HF; 1KCSPY1glIKqW2TotWuXOR,4r7jtb71JhvEEPuNYyYzLq,Keeps Gettin' Better: A Decade of Hits,2008-11-07,17
2QsZVnbWVSjKMXK6K3uRBL,U Remind Me,73,266893,USHER,23zg3TcAtWQy7J6upgbUnj,6k16WXh4rKyusIoN00rmpi,8701,2001-08-07,15
41nT1Sp6ChR65FbsdLlFHW,Bootylicious,62,207906,Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,2HcjLD0ButtKsQYqzoyOx9,Survivor,2001-05-01,15
0KQx6HOpJueiSkztcS0r7D,Fallin',78,210200,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,5qUlPoDmNxCSzqVx81RDLJ,Songs In A Minor,2001-06-05,16
7rOIWUhSfjWh4E7443PYE8,I'm Real - Murder Remix,0,258666,Jennifer Lopez; Ja Rule,2DlGxzQSjYe5N6G9nkYghR; 1J2VVASYAamtQ3Bt8wGgA6,6qchFuC4TcijFIIvXFxenB,J To Tha L-O! The Remixes (Explicit Version),1999,11
5q4I6I0ytvTKuYe1Fquxnx,Family Affair,1,265866,Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,5S8QQNDeDTHaSXsJMo4qoC,No More Drama,2001-08-28,18
7J41dYQolQJEtj3UmKLu5r,U Got It Bad,73,247840,USHER,23zg3TcAtWQy7J6upgbUnj,6k16WXh4rKyusIoN00rmpi,8701,2001-08-07,15
0gmbgwZ8iqyMPmXefof8Yf,How You Remind Me,85,223840,Nickelback,6deZN1bslXzeGvOLaLMOIF,5fKL7vMTXvhR9tov8Kqt3u,Silver Side Up,2001-09-11,10
0zaWQBwkfh9OmK77CiDmRI,Always On Time,0,245093,Ja Rule; Ashanti,1J2VVASYAamtQ3Bt8wGgA6; 5rkVyNGXEgeUqKkB5ccK83,4Xc3wBfUZ9yiszOrttoCXV,Pain Is Love (International Version),2001-10-29,17
04pr6orXAsttpWeg0Votmq,Ain't It Funny,0,245400,Jennifer Lopez,2DlGxzQSjYe5N6G9nkYghR,57rgRewm7i1f1qmCKfOXvm,J.Lo,2001-01-19,18
2FbD2sqUmAdjqqCBp0mn2g,Foolish,0,227386,Ashanti,5rkVyNGXEgeUqKkB5ccK83,3dAdilu5vv6ThGzgNwUlK3,Ashanti,2002-01-01,17
0oXuKhuNkXiZtuoxrdt3Ca,Hot In Herre,1,228226,Nelly,2gBjLmx6zQnFGQJCAQpRgw,502wXEj9iWWdqaAi0CO75M,Nellyville (Explicit Version),2002-06-25,19
4nthV2eZAXnt4yiJMocLkG,Dilemma,2,289173,Nelly; Kelly Rowland,2gBjLmx6zQnFGQJCAQpRgw; 3AuMNF8rQAKOzjYppFNAoB,502wXEj9iWWdqaAi0CO75M,Nellyville (Explicit Version),2002-06-25,19
6Far9mixuLOSu0Y5ectjfA,A Moment Like This,43,228266,Kelly Clarkson,3BmGtnKgCSGYIUhmivXKWX,4txPGNHsUtjgBickDa5mOe,Thankful,2003-09-29,12
7w9bgPAmPTtrkt2v16QWvQ,"Lose Yourself - From ""8 Mile"" Soundtrack",12,326466,Eminem,7dGJo4pcD2V6oG8kP0tJRR,71xFWYFtiHC8eP99QB30AA,Curtain Call (Deluxe),2005-12-06,24
74jMwg2zsFMICzW3Wems6h,"Bump, Bump, Bump (feat. P. Diddy)",55,282533,B2K; Diddy,51d3rUlLuMh7EW09aMe7yj; 59wfkuBoNyhDMQGCljbUbA,5DimfXX31HuU0yxW0Ca5Uj,Greatest Hits,2004,10
3kgutGd839IOYRl6ekeq6V,All I Have (feat. LL Cool J),59,254466,Jennifer Lopez; LL COOL J,2DlGxzQSjYe5N6G9nkYghR; 1P8IfcNKwrkQP5xJWuhaOC,2NG4OLyeNMwcLqirwwwvs2,This Is Me...Then,2002-11-19,12
7iL6o9tox1zgHpKUfh9vuC,In Da Club,82,193466,50 Cent,3q7HBObVc0L8jNeTe5Gofh,5G5rgQHzdQnw32SI0WjIo5,Get Rich Or Die Tryin',2003-02-06,20
5qTvkDrSfvwDv6RBjjcfQr,Get Busy,4,211666,Sean Paul,3Isy6kedDrgPYoTS1dazA9,3nAwSh2fcp3M8voQKZS2as,Dutty Rock,2002-11-12,20
70FCugJxa7XW04Np6iYJdI,21 Questions,78,224440,50 Cent; Nate Dogg,3q7HBObVc0L8jNeTe5Gofh; 1Oa0bMld0A3u5OTYfMzp5h,5G5rgQHzdQnw32SI0WjIo5,Get Rich Or Die Tryin',2003-02-06,20
2xnVdRMaQBkRfZyefKC2ec,This Is The Night,21,212200,Clay Aiken,13aBWT8LN4oNWWGFOu96MA,0sNkn0jkVqJaldfTwxfmbz,Bridge Over Troubled Water/This Is The Night,2003-06-03,2
5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. JAY-Z),78,236133,Beyoncé; JAY-Z,6vWDO969PvNqNYHIOW5v0m; 3nFkdlSjzX9mRTtwJOzDYB,6oxVabMIqCMJRYN1GqR3Vf,Dangerously In Love,2003-06-24,15
1lKS7SZQ7r5vOChLwJurmm,Shake Ya Tailfeather (feat. P. Diddy & Murphy Lee) - 2016 Remaster,52,293666,Nelly; Murphy Lee; Diddy,2gBjLmx6zQnFGQJCAQpRgw; 07W0YfsvHM7Mw7Bq48Mb0A; 59wfkuBoNyhDMQGCljbUbA,52TqKxbJkOBsbjKxlKgLwu,Bad Boy 20th Anniversary Box Set Edition,2016-08-12,80
4WY3HyGXsWqjFRCVD6gnTe,Baby Boy (feat. Sean Paul),69,244826,Beyoncé; Sean Paul,6vWDO969PvNqNYHIOW5v0m; 3Isy6kedDrgPYoTS1dazA9,6oxVabMIqCMJRYN1GqR3Vf,Dangerously In Love,2003-06-24,15
5DwWqxlff3SA0EbUrT4IzA,Stand Up,0,213760,Ludacris; Shawnna,3ipn9JLAPI5GUEo4y4jcoi; 4gpDA7R5796e6zbvZxGNga,4HnVS97zGZPkywAV0n48Rl,Chicken - N - Beer,2003-01-01,17
5WQ1hIc5d2EVbRQ8qsj8Uh,Hey Ya! - Radio Mix / Club Mix,4,235213,Outkast,1G9G7WwrXka3Z1r7aIDjI7,00XMrHZoOsYLmiyx890axX,Speakerboxxx/The Love Below,2003-09-23,39
5z7mYFfhw6N6f23VwrokJD,The Way You Move (feat. Sleepy Brown),73,234000,Outkast; Sleepy Brown,1G9G7WwrXka3Z1r7aIDjI7; 7Dnu2NmddNymEI2LMZVH5v,1UsmQ3bpJTyK6ygoOOjG1r,Speakerboxxx/The Love Below,2003,40
1boHm9rjmvzxpJASd9dnGK,Slow Jamz (feat. Kanye West & Jamie Foxx),62,212146,Twista; Kanye West; Jamie Foxx,6vbY3hOaCAhC7VjucswgdS; 5K4W6rqBFWDnAN6FQUkS6x; 7LnaAXbDVIL75IVPnndf7w,6Xu470gdLgDOnFDj5qND1N,Kamikaze,2004-01-27,18
5rb9QrpfcKFHM1EUbSIurX,Yeah! (feat. Lil Jon & Ludacris),85,250373,USHER; Lil Jon; Ludacris,23zg3TcAtWQy7J6upgbUnj; 7sfl4Xt5KmfyDs2T3SVSMK; 3ipn9JLAPI5GUEo4y4jcoi,1RM6MGv6bcl6NrAG8PGoZk,Confessions (Expanded Edition),2004-03-23,21
6gpEUabUe4Qtc0jek4BC50,Burn - Radio Mix,51,256653,USHER,23zg3TcAtWQy7J6upgbUnj,5adyyJ9rxUeRoDcCz19Ke1,Burn,2004-03-08,2
2zZJnAlhgvW6DERn1tu3fb,I Believe,41,302026,Fantasia,7xAcVHPiirnUqfdqo0USb1,09akBiw2Divm9zvF7GMJup,Free Yourself,2004-11-22,13
2lqYAYg5evMIApxYkkIMcU,Confessions Part II,0,211200,USHER,23zg3TcAtWQy7J6upgbUnj,07tyTIFyH9Z9Jnj4LBEWfx,Confessions,2004-10-02,21
0H8XbpEPbRf7LPPm3GsCGh,Slow Motion,0,248200,JUVENILE; Soulja Slim,0rG0AZBscc8S8q1ahIsasI; 6tBnRI3ubWYclKSbGvGtKd,2EvpMSALFY7GIKGKTmEZAh,Juve The Great,2003-01-01,17
7igDTQMx6vfIfqmKfHbsxv,Lean Back,44,247506,Terror Squad; remy; Fat Joe,2BvzbqWWwLN11XGBYgDZzx; 4JMR34sJ8DghoiLOuIllCZ; 3ScY9CQxNLQei8Umvpx5g6,1yMKNSoh1gaa1iqgadp4sF,Ultimate R&B 2007,2007-01-01,37
3dFwpxh2yH7C7p9BGEKLVB,Goodies (feat. Petey Pablo),68,223000,Ciara; Petey Pablo,2NdeV5rLm47xAvogXrYhJX; 4Js9eYwAf9rypNtV8pNSw9,71gUhKYZIWmmjqAHlY4Br3,Goodies,2004-09-27,13
68vgtRHr7iZHpzGpon6Jlo,My Boo,80,223440,USHER; Alicia Keys,23zg3TcAtWQy7J6upgbUnj; 3DiDSECUqqY1AuBP8qtaIa,1RM6MGv6bcl6NrAG8PGoZk,Confessions (Expanded Edition),2004-03-23,21
6HHytHLXLX8QfWTtGfFSvH,Drop It Like It's Hot,2,266066,Snoop Dogg; Pharrell Williams,7hJcb9fa4alzcOq3EaNPoG; 2RdwBSPQiwcmiDo9kixcl8,34GxD8gBcVX4CkJRJP73Ph,R&G (Rhythm & Gangsta): The Masterpiece [Explicit Version],2004-01-01,20
3ibKnFDaa3GhpPGlOUj7ff,Let Me Love You,76,256733,Mario,20s0P9QLxGqKuCsGwFsp7w,7EXstuWka51pNFzEAidEol,Let Me Love You,2004-09-21,1
01B52wyR3WYTOBpjufaBRF,Candy Shop,0,207106,50 Cent; Olivia,3q7HBObVc0L8jNeTe5Gofh; 5YBSzuCs7WaFKNr7Bky0Uf,1ExH71fC9bKxWPM9wFzoTK,Best Of 50 Cent,2017-03-31,18
0eqH0ALoDQevq59YcQ53KE,Hollaback Girl,72,199853,Gwen Stefani,4yiQZ8tQPux8cPriYMWUFP,34y7m68F7rN9ou6m5GWohR,Love. Angel. Music. Baby.,2004-11-12,13
